,pgn,uci,name,wdl
2867,"['d4', 'Nf6', 'Nf3', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O', 'O-O', 'd6', 'c4', 'c6', 'Nc3', 'Qb6']","['d2d4', 'g8f6', 'g1f3', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'e1g1', 'd7d6', 'c2c4', 'c7c6', 'b1c3', 'd8b6']","King's Indian Defense: Fianchetto Variation, Benjamin Defense",
2868,"['d4', 'Nf6', 'c4', 'g6', 'Nf3', 'Bg7', 'g3', 'O-O', 'Bg2', 'd6', 'O-O', 'c6', 'Nc3', 'Qa5']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'g1f3', 'f8g7', 'g2g3', 'e8g8', 'f1g2', 'd7d6', 'e1g1', 'c7c6', 'b1c3', 'd8a5']","King's Indian Defense: Fianchetto Variation, Kavalek Defense",
2869,"['d4', 'Nf6', 'Nf3', 'g6', 'c4', 'Bg7', 'g3', 'O-O', 'Bg2', 'd6', 'O-O', 'c6', 'Nc3', 'Bf5']","['d2d4', 'g8f6', 'g1f3', 'g7g6', 'c2c4', 'f8g7', 'g2g3', 'e8g8', 'f1g2', 'd7d6', 'e1g1', 'c7c6', 'b1c3', 'c8f5']","King's Indian Defense: Fianchetto Variation, Larsen Defense",
2870,"['d4', 'Nf6', 'c4', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O', 'Nc3', 'd6', 'Nf3', 'Nc6', 'O-O', 'Bf5']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'b1c3', 'd7d6', 'g1f3', 'b8c6', 'e1g1', 'c8f5']","King's Indian Defense: Fianchetto Variation, Lesser Simagin (Spassky)",
2871,"['Nf3', 'Nf6', 'c4', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O', 'O-O', 'd6', 'd4', 'Nc6', 'Nc3', 'Bg4']","['g1f3', 'g8f6', 'c2c4', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'e1g1', 'd7d6', 'd2d4', 'b8c6', 'b1c3', 'c8g4']","King's Indian Defense: Fianchetto Variation, Simagin Variation",
2872,"['d4', 'Nf6', 'c4', 'g6', 'Nf3', 'Bg7', 'g3', 'O-O', 'Bg2', 'd6', 'O-O', 'Nc6', 'Nc3', 'e5']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'g1f3', 'f8g7', 'g2g3', 'e8g8', 'f1g2', 'd7d6', 'e1g1', 'b8c6', 'b1c3', 'e7e5']","King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",
2873,"['d4', 'Nf6', 'c4', 'g6', 'Nf3', 'Bg7', 'g3', 'O-O', 'Bg2', 'd6', 'O-O', 'Nc6', 'Nc3', 'a6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'g1f3', 'f8g7', 'g2g3', 'e8g8', 'f1g2', 'd7d6', 'e1g1', 'b8c6', 'b1c3', 'a7a6']","King's Indian Defense: Fianchetto Variation, Panno Variation",
2874,"['d4', 'Nf6', 'c4', 'g6', 'Nf3', 'Bg7', 'g3', 'O-O', 'Bg2', 'd6', 'O-O', 'Nbd7', 'Nc3', 'e5']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'g1f3', 'f8g7', 'g2g3', 'e8g8', 'f1g2', 'd7d6', 'e1g1', 'b8d7', 'b1c3', 'e7e5']","King's Indian Defense: Fianchetto Variation, Classical Fianchetto",
2875,"['c4', 'Nf6', 'Nc3', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O', 'd4', 'd6', 'Nf3', 'Nbd7', 'O-O', 'a6']","['c2c4', 'g8f6', 'b1c3', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'd2d4', 'd7d6', 'g1f3', 'b8d7', 'e1g1', 'a7a6']","King's Indian Defense: Fianchetto Variation, Hungarian Variation",
2876,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Be2', 'O-O', 'Bg5', 'Na6', 'Qd2', 'c6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f1e2', 'e8g8', 'c1g5', 'b8a6', 'd1d2', 'c7c6']","King's Indian Defense: Averbakh Variation, Modern Defense, Burgess Line",
2877,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Be2', 'O-O', 'Bg5', 'c5', 'd5', 'e6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f1e2', 'e8g8', 'c1g5', 'c7c5', 'd4d5', 'e7e6']","King's Indian Defense: Averbakh Variation, Main Line",
2878,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'f3', 'O-O', 'Be3', 'c6', 'Bd3', 'a6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f2f3', 'e8g8', 'c1e3', 'c7c6', 'f1d3', 'a7a6']","King's Indian Defense: Sämisch Variation, Byrne Defense",
2879,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'f3', 'O-O', 'Be3', 'Nc6', 'Nge2', 'a6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f2f3', 'e8g8', 'c1e3', 'b8c6', 'g1e2', 'a7a6']","King's Indian Defense: Sämisch Variation, Panno Formation",
2880,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'f3', 'O-O', 'Be3', 'Nc6', 'Nge2', 'Rb8']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f2f3', 'e8g8', 'c1e3', 'b8c6', 'g1e2', 'a8b8']","King's Indian Defense: Sämisch Variation, Ruban Variation",
2881,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'f3', 'O-O', 'Be3', 'e5', 'Nge2', 'c6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f2f3', 'e8g8', 'c1e3', 'e7e5', 'g1e2', 'c7c6']",King's Indian Defense: Sämisch Variation,
2882,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Nf3', 'O-O', 'Be2', 'e5', 'd5', 'a5']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'e7e5', 'd4d5', 'a7a5']","King's Indian Defense: Petrosian Variation, Stein Defense",
2883,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Nf3', 'O-O', 'Be2', 'e5', 'd5', 'Nbd7']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'e7e5', 'd4d5', 'b8d7']","King's Indian Defense: Petrosian Variation, Normal Defense",
2884,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Nf3', 'O-O', 'Be2', 'e5', 'O-O', 'c6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'e7e5', 'e1g1', 'c7c6']","King's Indian Defense: Orthodox Variation, Donner Defense",
2885,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Nf3', 'O-O', 'Be2', 'e5', 'O-O', 'Na6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'e7e5', 'e1g1', 'b8a6']","King's Indian Defense: Orthodox Variation, Glek Defense",
2886,"['d4', 'Nf6', 'c4', 'd6', 'Nc3', 'Nbd7', 'e4', 'e5', 'Nf3', 'g6', 'Be2', 'Bg7', 'O-O', 'O-O']","['d2d4', 'g8f6', 'c2c4', 'd7d6', 'b1c3', 'b8d7', 'e2e4', 'e7e5', 'g1f3', 'g7g6', 'f1e2', 'f8g7', 'e1g1', 'e8g8']","King's Indian Defense: Orthodox Variation, Positional Defense",
2887,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Nf3', 'O-O', 'Be2', 'e5', 'O-O', 'a5']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'e7e5', 'e1g1', 'a7a5']","King's Indian Defense: Orthodox Variation, Ukrainian Defense",
2888,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Nf3', 'O-O', 'Be2', 'e5', 'O-O', 'Nc6']","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'e7e5', 'e1g1', 'b8c6']","King's Indian Defense: Orthodox Variation, Aronin-Taimanov Defense",
2889,"['e4', 'e6', 'd3', 'd5', 'Nd2', 'Nf6', 'Ngf3', 'c5', 'g3', 'Nc6', 'Bg2', 'Be7', 'O-O', 'O-O', 'Re1']","['e2e4', 'e7e6', 'd2d3', 'd7d5', 'b1d2', 'g8f6', 'g1f3', 'c7c5', 'g2g3', 'b8c6', 'f1g2', 'f8e7', 'e1g1', 'e8g8', 'f1e1']",King's Indian Attack: Sicilian Variation,
2890,"['d4', 'Nf6', 'c4', 'c5', 'd5', 'b5', 'cxb5', 'a6', 'Nc3', 'axb5', 'e4', 'b4', 'Nb5', 'd6', 'Bc4']","['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'b7b5', 'c4b5', 'a7a6', 'b1c3', 'a6b5', 'e2e4', 'b5b4', 'c3b5', 'd7d6', 'f1c4']",Benko Gambit: Nescafe Frappe Attack,
2891,"['d4', 'Nf6', 'c4', 'c5', 'd5', 'b5', 'cxb5', 'a6', 'bxa6', 'Bxa6', 'Nc3', 'd6', 'Nf3', 'g6', 'g3']","['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'b7b5', 'c4b5', 'a7a6', 'b5a6', 'c8a6', 'b1c3', 'd7d6', 'g1f3', 'g7g6', 'g2g3']",Benko Gambit: Fianchetto Variation,
2892,"['d4', 'Nf6', 'c4', 'c5', 'd5', 'b5', 'cxb5', 'a6', 'bxa6', 'Bxa6', 'Nc3', 'd6', 'Nf3', 'g6', 'Nd2']","['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'b7b5', 'c4b5', 'a7a6', 'b5a6', 'c8a6', 'b1c3', 'd7d6', 'g1f3', 'g7g6', 'f3d2']",Benko Gambit: Nd2 Variation,
2893,"['d4', 'Nf6', 'c4', 'c5', 'd5', 'e6', 'Nc3', 'exd5', 'cxd5', 'd6', 'e4', 'g6', 'f4', 'Bg7', 'e5']","['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'e7e6', 'b1c3', 'e6d5', 'c4d5', 'd7d6', 'e2e4', 'g7g6', 'f2f4', 'f8g7', 'e4e5']",Benoni Defense: Mikenas Variation,
2894,"['d4', 'Nf6', 'c4', 'c5', 'd5', 'e6', 'Nc3', 'exd5', 'cxd5', 'd6', 'e4', 'g6', 'f4', 'Bg7', 'Bb5+']","['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'e7e6', 'b1c3', 'e6d5', 'c4d5', 'd7d6', 'e2e4', 'g7g6', 'f2f4', 'f8g7', 'f1b5']",Benoni Defense: Taimanov Variation,
2895,"['d4', 'Nf6', 'c4', 'e6', 'Nf3', 'c5', 'd5', 'exd5', 'cxd5', 'd6', 'Nc3', 'g6', 'e4', 'Bg7', 'h3']","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'c7c5', 'd4d5', 'e6d5', 'c4d5', 'd7d6', 'b1c3', 'g7g6', 'e2e4', 'f8g7', 'h2h3']","Benoni Defense: Classical Variation, New York Variation",
2896,"['d4', 'Nf6', 'c4', 'e6', 'Nf3', 'c5', 'd5', 'exd5', 'cxd5', 'd6', 'Nc3', 'g6', 'e4', 'Bg7', 'Be2']","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'c7c5', 'd4d5', 'e6d5', 'c4d5', 'd7d6', 'b1c3', 'g7g6', 'e2e4', 'f8g7', 'f1e2']","Benoni Defense: Classical Variation, Traditional Variation",
2897,"['d4', 'Nf6', 'c4', 'e6', 'Nf3', 'c5', 'd5', 'exd5', 'cxd5', 'd6', 'Nc3', 'g6', 'e4', 'Bg7', 'Bg5']","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'c7c5', 'd4d5', 'e6d5', 'c4d5', 'd7d6', 'b1c3', 'g7g6', 'e2e4', 'f8g7', 'c1g5']","Benoni Defense: Classical Variation, Averbakh-Grivas Attack",
2898,"['d4', 'e6', 'c4', 'f5', 'g3', 'Nf6', 'Bg2', 'Be7', 'Nf3', 'd5', 'O-O', 'O-O', 'b3', 'c6', 'Ba3']","['d2d4', 'e7e6', 'c2c4', 'f7f5', 'g2g3', 'g8f6', 'f1g2', 'f8e7', 'g1f3', 'd7d5', 'e1g1', 'e8g8', 'b2b3', 'c7c6', 'c1a3']","Dutch Defense: Classical Variation, Stonewall Variation",
2899,"['d4', 'f5', 'Nf3', 'Nf6', 'g3', 'e6', 'Bg2', 'Be7', 'O-O', 'O-O', 'c4', 'd6', 'Nc3', 'Qe8', 'Re1']","['d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'e7e6', 'f1g2', 'f8e7', 'e1g1', 'e8g8', 'c2c4', 'd7d6', 'b1c3', 'd8e8', 'f1e1']","Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Winter Variation",
2900,"['d4', 'f5', 'Nf3', 'Nf6', 'g3', 'e6', 'Bg2', 'Be7', 'O-O', 'O-O', 'c4', 'd6', 'Nc3', 'Qe8', 'Qc2']","['d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'e7e6', 'f1g2', 'f8e7', 'e1g1', 'e8g8', 'c2c4', 'd7d6', 'b1c3', 'd8e8', 'd1c2']","Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line",
2901,"['d4', 'e6', 'c4', 'f5', 'g3', 'Nf6', 'Bg2', 'Be7', 'Nf3', 'O-O', 'O-O', 'd6', 'Nc3', 'Qe8', 'b3']","['d2d4', 'e7e6', 'c2c4', 'f7f5', 'g2g3', 'g8f6', 'f1g2', 'f8e7', 'g1f3', 'e8g8', 'e1g1', 'd7d6', 'b1c3', 'd8e8', 'b2b3']","Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Modern Main Line",
2902,"['e4', 'Nf6', 'e5', 'Nd5', 'c4', 'Nb6', 'c5', 'Nd5', 'Bc4', 'e6', 'Nc3', 'd6', 'Nxd5', 'exd5', 'Bxd5']","['e2e4', 'g8f6', 'e4e5', 'f6d5', 'c2c4', 'd5b6', 'c4c5', 'b6d5', 'f1c4', 'e7e6', 'b1c3', 'd7d6', 'c3d5', 'e6d5', 'c4d5']","Alekhine Defense: Hunt Variation, Mikenas Gambit",
2903,"['e4', 'c6', 'd3', 'd5', 'Nd2', 'g6', 'Ngf3', 'Bg7', 'g3', 'e5', 'Bg2', 'Ne7', 'O-O', 'O-O', 'b4']","['e2e4', 'c7c6', 'd2d3', 'd7d5', 'b1d2', 'g7g6', 'g1f3', 'f8g7', 'g2g3', 'e7e5', 'f1g2', 'g8e7', 'e1g1', 'e8g8', 'b2b4']","Caro-Kann Defense: Breyer Variation, Stein Attack",
2904,"['e4', 'c6', 'd4', 'd5', 'Nd2', 'dxe4', 'Nxe4', 'Nd7', 'Bc4', 'Ngf6', 'Ng5', 'e6', 'Qe2', 'Nb6', 'Bb3']","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1d2', 'd5e4', 'd2e4', 'b8d7', 'f1c4', 'g8f6', 'e4g5', 'e7e6', 'd1e2', 'd7b6', 'c4b3']","Caro-Kann Defense: Karpov Variation, Smyslov Variation, Main Line",
2905,"['e4', 'c6', 'd4', 'd5', 'Nd2', 'dxe4', 'Nxe4', 'Bf5', 'Ng3', 'Bg6', 'h4', 'h6', 'Nf3', 'Nd7', 'h5']","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1d2', 'd5e4', 'd2e4', 'c8f5', 'e4g3', 'f5g6', 'h2h4', 'h7h6', 'g1f3', 'b8d7', 'h4h5']","Caro-Kann Defense: Classical Variation, Spassky Variation",
2906,"['e4', 'c5', 'c3', 'd5', 'exd5', 'Qxd5', 'd4', 'Nc6', 'Nf3', 'cxd4', 'cxd4', 'e5', 'Nc3', 'Bb4', 'Be2']","['e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'b8c6', 'g1f3', 'c5d4', 'c3d4', 'e7e5', 'b1c3', 'f8b4', 'f1e2']","Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack",
2907,"['e4', 'c5', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'a6', 'c4', 'Nf6', 'Nc3', 'Bb4', 'Bd3', 'Nc6', 'Bc2']","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'c2c4', 'g8f6', 'b1c3', 'f8b4', 'f1d3', 'b8c6', 'd3c2']","Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation",
2908,"['e4', 'c5', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'a6', 'Nc3', 'b5', 'Bd3', 'Qb6', 'Be3', 'Bc5', 'Qg4']","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'b1c3', 'b7b5', 'f1d3', 'd8b6', 'c1e3', 'f8c5', 'd1g4']","Sicilian Defense: Kan Variation, Wing Attack, Christiansen's Dream",
2909,"['e4', 'c5', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'Nc6', 'Nc3', 'Qc7', 'Ndb5', 'Qb8', 'Be3', 'a6', 'Bb6']","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'b8c6', 'b1c3', 'd8c7', 'd4b5', 'c7b8', 'c1e3', 'a7a6', 'e3b6']","Sicilian Defense: Taimanov Variation, Bastrikov Variation, Ponomariov Gambit",
2910,"['e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'Bc4', 'g6', 'Nxc6', 'bxc6', 'e5']","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'd7d6', 'f1c4', 'g7g6', 'd4c6', 'b7c6', 'e4e5']",Sicilian Defense: Magnus Smith Trap,
2911,"['e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'g6', 'Be3', 'Bg7', 'Be2', 'Nc6', 'Nb3']","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'g7g6', 'c1e3', 'f8g7', 'f1e2', 'b8c6', 'd4b3']","Sicilian Defense: Dragon Variation, Classical Variation",
2912,"['e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'Be2', 'g6', 'Be3', 'Bg7', 'Qd2']","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'd7d6', 'f1e2', 'g7g6', 'c1e3', 'f8g7', 'd1d2']","Sicilian Defense: Dragon Variation, Classical Variation, Amsterdam Variation",
2913,"['e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'g6', 'Be2', 'Bg7', 'O-O', 'Nc6', 'Be3']","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'g7g6', 'f1e2', 'f8g7', 'e1g1', 'b8c6', 'c1e3']","Sicilian Defense: Dragon Variation, Classical Variation",
2914,"['e4', 'c5', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'f4', 'Nc6', 'Be3', 'Be7', 'Qf3']","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'd7d6', 'f2f4', 'b8c6', 'c1e3', 'f8e7', 'd1f3']","Sicilian Defense: Scheveningen Variation, Tal Variation",
2915,"['e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'Bc4', 'e6', 'Be3', 'Be7', 'Qe2']","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'd7d6', 'f1c4', 'e7e6', 'c1e3', 'f8e7', 'd1e2']",Sicilian Defense: Velimirovic Attack,
2916,"['e4', 'e6', 'd4', 'd5', 'Nd2', 'Nf6', 'e5', 'Nfd7', 'Bd3', 'c5', 'c3', 'Nc6', 'Ne2', 'cxd4', 'cxd4']","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1d2', 'g8f6', 'e4e5', 'f6d7', 'f1d3', 'c7c5', 'c2c3', 'b8c6', 'g1e2', 'c5d4', 'c3d4']","French Defense: Tarrasch Variation, Closed Variation, Main Line",
2917,"['e4', 'e5', 'Bc4', 'c6', 'd4', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Bd7', 'Bxd7+', 'Nxd7', 'dxe5', 'Nxe5', 'Ne2']","['e2e4', 'e7e5', 'f1c4', 'c7c6', 'd2d4', 'd7d5', 'e4d5', 'c6d5', 'c4b5', 'c8d7', 'b5d7', 'b8d7', 'd4e5', 'd7e5', 'g1e2']",Bishop's Opening: Lisitsyn Variation,
2918,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'Nc6', 'Nc3', 'g5', 'h4', 'g4', 'Ng5', 'h6', 'Nxf7', 'Kxf7', 'd4']","['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'b8c6', 'b1c3', 'g7g5', 'h2h4', 'g5g4', 'f3g5', 'h7h6', 'g5f7', 'e8f7', 'd2d4']","Vienna Gambit, with Max Lange Defense: Hamppe-Allgaier Gambit, Thorold Variation",
2919,"['e4', 'e5', 'Nc3', 'Nf6', 'f4', 'd5', 'fxe5', 'Nxe4', 'd3', 'Qh4+', 'g3', 'Nxg3', 'Nf3', 'Qh5', 'Nxd5']","['e2e4', 'e7e5', 'b1c3', 'g8f6', 'f2f4', 'd7d5', 'f4e5', 'f6e4', 'd2d3', 'd8h4', 'g2g3', 'e4g3', 'g1f3', 'h4h5', 'c3d5']","Vienna Game: Vienna Gambit, Wurzburger Trap",
2920,"['e4', 'e5', 'f4', 'd5', 'exd5', 'e4', 'd3', 'Nf6', 'dxe4', 'Nxe4', 'Qe2', 'Qxd5', 'Nd2', 'f5', 'g4']","['e2e4', 'e7e5', 'f2f4', 'd7d5', 'e4d5', 'e5e4', 'd2d3', 'g8f6', 'd3e4', 'f6e4', 'd1e2', 'd8d5', 'b1d2', 'f7f5', 'g2g4']","King's Gambit Declined: Falkbeer Countergambit, Charousek Variation",
2921,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'g5', 'Bc4', 'g4', 'O-O', 'gxf3', 'Qxf3', 'Qf6', 'e5', 'Qxe5', 'Bxf7+']","['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g7g5', 'f1c4', 'g5g4', 'e1g1', 'g4f3', 'd1f3', 'd8f6', 'e4e5', 'f6e5', 'c4f7']",King's Gambit Accepted: Double Muzio Gambit,
2922,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'g5', 'h4', 'g4', 'Ne5', 'd5', 'd4', 'Nf6', 'Bxf4', 'Nxe4', 'Nd2']","['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g7g5', 'h2h4', 'g5g4', 'f3e5', 'd7d5', 'd2d4', 'g8f6', 'c1f4', 'f6e4', 'b1d2']","King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense, Caro Variation",
2923,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'g5', 'h4', 'g4', 'Ne5', 'h5', 'Bc4', 'Rh7', 'd4', 'Bh6', 'Nc3']","['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g7g5', 'h2h4', 'g5g4', 'f3e5', 'h7h5', 'f1c4', 'h8h7', 'd2d4', 'f8h6', 'b1c3']","King's Gambit Accepted: Kieseritzky, Long Whip Defense, Jaenisch Variation",
2924,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'g5', 'h4', 'g4', 'Ne5', 'Nf6', 'Bc4', 'd5', 'exd5', 'Bd6', 'O-O']","['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g7g5', 'h2h4', 'g5g4', 'f3e5', 'g8f6', 'f1c4', 'd7d5', 'e4d5', 'f8d6', 'e1g1']","King's Gambit Accepted: Kieseritzky, Rice Gambit",
2925,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Bc4', 'Be7', 'Ng5', 'O-O', 'Bxf7+', 'Rxf7', 'Ne6']","['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'g8f6', 'b1c3', 'b8d7', 'f1c4', 'f8e7', 'f3g5', 'e8g8', 'c4f7', 'f8f7', 'g5e6']","Philidor Defense: Lion Variation, Forcing Line",
2926,"['e4', 'e5', 'Nf3', 'Nf6', 'Nxe5', 'd6', 'Nf3', 'Nxe4', 'd4', 'd5', 'Bd3', 'Be7', 'O-O', 'Nc6', 'Re1']","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd2d4', 'd6d5', 'f1d3', 'f8e7', 'e1g1', 'b8c6', 'f1e1']","Russian Game: Classical Attack, Chigorin Variation",
2927,"['e4', 'e5', 'Nf3', 'Nf6', 'Nxe5', 'd6', 'Nf3', 'Nxe4', 'd4', 'd5', 'Bd3', 'Nc6', 'O-O', 'Be7', 'c4']","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd2d4', 'd6d5', 'f1d3', 'b8c6', 'e1g1', 'f8e7', 'c2c4']","Russian Game: Classical Attack, Jaenisch Variation",
2928,"['e4', 'e5', 'Nf3', 'Nc6', 'Nc3', 'Nf6', 'Bb5', 'Bb4', 'O-O', 'O-O', 'd3', 'Bxc3', 'bxc3', 'd6', 'Re1']","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1b5', 'f8b4', 'e1g1', 'e8g8', 'd2d3', 'b4c3', 'b2c3', 'd7d6', 'f1e1']",Four Knights Game: Janowski Variation,
